creation_date,id,link_id,mobile_browser_cookie_id,mobile_click_date,os,ip,,identity_id
2015-02-03T23:32:56.648Z,9.13022E+16,8.65065E+16,9.13022E+16,"""2015-02-03T23:32:56.658Z""",Android,166.170.35.161,,9.13022E+16
2015-02-03T23:14:12.582Z,9.12975E+16,8.41141E+16,9.12975E+16,"""2015-02-03T23:14:12.593Z""",Android,108.31.134.97,,9.12975E+16
2015-02-03T21:40:35.879Z,9.1274E+16,8.65065E+16,9.1274E+16,"""2015-02-03T21:40:35.893Z""",Android,24.238.100.111,,9.1274E+16
2015-02-03T21:36:32.317Z,9.12729E+16,8.65065E+16,9.12729E+16,"""2015-02-03T21:36:32.326Z""",Android,66.87.82.40,,9.12729E+16
2015-02-03T21:27:58.762Z,9.12708E+16,8.65065E+16,9.12708E+16,"""2015-02-03T21:27:58.771Z""",Android,216.4.56.154,,9.12708E+16
2015-02-03T20:29:40.874Z,9.12561E+16,8.65065E+16,9.12561E+16,"""2015-02-03T20:29:40.884Z""",Android,172.56.2.95,,9.12561E+16
2015-02-03T20:21:11.639Z,9.1254E+16,8.41141E+16,9.05814E+16,"""2015-02-03T20:21:11.647Z""",Android,172.56.2.78,,9.1254E+16
2015-02-03T18:55:55.404Z,9.12325E+16,8.65065E+16,9.12325E+16,"""2015-02-03T18:55:55.412Z""",Android,137.155.240.66,,9.12325E+16
2015-02-03T18:42:35.401Z,9.12292E+16,8.65065E+16,9.12292E+16,"""2015-02-03T18:42:35.902Z""",Android,50.246.173.246,,9.12292E+16
2015-02-03T18:20:56.106Z,9.12237E+16,8.41141E+16,9.12237E+16,"""2015-02-03T18:20:56.117Z""",Android,173.73.75.150,,9.12237E+16
2015-02-03T17:33:14.359Z,9.12117E+16,8.65065E+16,9.12117E+16,"""2015-02-03T17:33:14.367Z""",Android,166.170.35.110,,9.12117E+16
2015-02-03T16:48:27.561Z,9.12004E+16,8.65065E+16,9.12004E+16,"""2015-02-03T16:48:27.570Z""",Android,70.208.144.218,,9.12004E+16
2015-02-03T16:14:48.552Z,9.1192E+16,8.65065E+16,9.1192E+16,"""2015-02-03T16:14:48.562Z""",Android,107.107.62.69,,9.1192E+16
2015-02-03T16:05:59.344Z,9.11898E+16,8.41141E+16,9.11898E+16,"""2015-02-03T16:05:59.350Z""",Android,108.48.55.123,,9.11898E+16
2015-02-03T15:53:28.468Z,9.11866E+16,8.65065E+16,9.11866E+16,"""2015-02-03T15:53:28.477Z""",Android,66.87.83.100,,9.11866E+16
2015-02-03T15:17:33.484Z,9.11776E+16,8.65065E+16,9.11776E+16,"""2015-02-03T15:17:33.492Z""",Android,75.84.24.59,,9.11776E+16
2015-02-03T14:08:41.622Z,9.11602E+16,8.41141E+16,9.11602E+16,"""2015-02-03T14:08:41.632Z""",Android,173.66.181.58,,9.11602E+16
2015-02-03T13:23:38.584Z,9.11489E+16,8.65065E+16,9.11489E+16,"""2015-02-03T13:23:38.591Z""",Android,174.60.4.20,,9.11489E+16
2015-02-03T12:17:46.823Z,9.11323E+16,8.65065E+16,9.11323E+16,"""2015-02-03T12:17:46.830Z""",Android,108.36.92.235,,9.11323E+16
2015-02-03T11:08:53.744Z,9.1115E+16,8.65065E+16,9.1115E+16,"""2015-02-03T11:08:53.749Z""",Android,70.208.136.86,,9.1115E+16
2015-02-03T10:20:11.958Z,9.11027E+16,8.41141E+16,9.11027E+16,"""2015-02-03T10:20:11.966Z""",Android,98.169.168.207,,9.11027E+16
2015-02-03T06:48:28.008Z,9.10495E+16,8.41141E+16,9.10495E+16,"""2015-02-03T06:48:28.016Z""",Android,67.190.187.177,,9.10495E+16
2015-02-03T05:53:11.341Z,9.10355E+16,8.41141E+16,9.10355E+16,"""2015-02-03T05:53:11.347Z""",Android,98.233.27.40,,9.10355E+16
2015-02-03T05:50:38.996Z,9.10349E+16,8.41141E+16,8.99504E+16,"""2015-02-03T05:50:39.001Z""",Android,68.100.156.174,,9.10349E+16
2015-02-03T04:54:38.425Z,9.10208E+16,8.41141E+16,9.10208E+16,"""2015-02-03T04:54:38.428Z""",Android,198.100.2.135,,9.10208E+16
2015-02-03T03:05:44.749Z,9.09934E+16,8.41141E+16,9.09934E+16,"""2015-02-03T03:05:44.752Z""",Android,73.173.180.252,,9.09934E+16
2015-02-03T03:02:36.510Z,9.09926E+16,8.65065E+16,9.09926E+16,"""2015-02-03T03:02:36.518Z""",Android,173.79.216.212,,9.09926E+16
2015-02-03T03:01:44.806Z,9.09924E+16,8.41141E+16,9.09924E+16,"""2015-02-03T03:01:44.812Z""",Android,172.56.3.239,,9.09924E+16
2015-02-03T02:54:52.851Z,9.09907E+16,8.41141E+16,9.09907E+16,"""2015-02-03T02:54:52.853Z""",Android,69.143.56.83,,9.09907E+16
2015-02-03T02:46:21.117Z,9.09885E+16,8.41141E+16,9.09885E+16,"""2015-02-03T02:46:21.122Z""",Android,70.192.204.201,,9.09885E+16
2015-02-03T02:22:14.726Z,9.09825E+16,8.41141E+16,9.09825E+16,"""2015-02-03T02:22:14.731Z""",Android,98.204.174.33,,9.09825E+16
2015-02-03T02:15:16.438Z,9.09807E+16,8.41141E+16,9.09807E+16,"""2015-02-03T02:15:16.439Z""",Android,76.21.252.155,,9.09807E+16
2015-02-03T02:12:28.548Z,9.098E+16,8.41141E+16,9.098E+16,"""2015-02-03T02:12:28.550Z""",Android,70.208.141.192,,9.098E+16
2015-02-03T02:06:30.766Z,9.09785E+16,8.65065E+16,9.09785E+16,"""2015-02-03T02:06:30.767Z""",Android,172.56.3.73,,9.09785E+16
2015-02-03T02:05:59.880Z,9.09784E+16,8.65065E+16,9.09784E+16,"""2015-02-03T02:05:59.881Z""",Android,70.186.219.107,,9.09784E+16
2015-02-03T02:00:54.273Z,9.09771E+16,8.41141E+16,9.09771E+16,"""2015-02-03T02:00:54.280Z""",Android,66.87.81.191,,9.09771E+16
2015-02-03T01:30:52.538Z,9.09695E+16,8.65065E+16,9.09695E+16,"""2015-02-03T01:30:52.543Z""",Android,216.4.56.159,,9.09695E+16
2015-02-03T01:14:44.158Z,9.09655E+16,8.65065E+16,9.09655E+16,"""2015-02-03T01:14:44.167Z""",Android,69.251.140.37,,9.09655E+16
2015-02-03T00:11:37.151Z,9.09496E+16,8.65065E+16,9.09496E+16,"""2015-02-03T00:11:37.160Z""",Android,172.56.3.204,,9.09496E+16
2015-02-02T23:45:51.980Z,9.09431E+16,8.41141E+16,9.09431E+16,"""2015-02-02T23:45:51.989Z""",Android,70.195.198.222,,9.09431E+16
2015-02-02T23:38:23.931Z,9.09412E+16,8.41141E+16,9.09412E+16,"""2015-02-02T23:38:23.942Z""",Android,76.106.2.47,,9.09412E+16
2015-02-02T23:31:13.209Z,9.09394E+16,8.41141E+16,9.09394E+16,"""2015-02-02T23:31:13.230Z""",Android,71.46.57.81,,9.09394E+16
2015-02-02T23:28:47.108Z,9.09388E+16,8.41141E+16,9.09388E+16,"""2015-02-02T23:28:47.113Z""",Android,162.194.20.193,,9.09388E+16
2015-02-02T23:27:47.278Z,9.09386E+16,8.41141E+16,9.09386E+16,"""2015-02-02T23:27:47.283Z""",Android,166.175.186.27,,9.09386E+16
2015-02-02T23:26:48.405Z,9.09383E+16,8.41141E+16,9.09383E+16,"""2015-02-02T23:26:48.415Z""",Android,75.143.52.103,,9.09383E+16
2015-02-02T23:24:30.338Z,9.09377E+16,8.41141E+16,9.09377E+16,"""2015-02-02T23:24:30.346Z""",Android,97.82.51.115,,9.09377E+16
2015-02-02T23:23:10.239Z,9.09374E+16,8.41141E+16,9.09374E+16,"""2015-02-02T23:23:10.244Z""",Android,173.209.211.212,,9.09374E+16
2015-02-02T23:21:47.042Z,9.0937E+16,8.41141E+16,9.0937E+16,"""2015-02-02T23:21:47.048Z""",Android,66.87.90.21,,9.0937E+16
2015-02-02T23:18:42.235Z,9.09363E+16,8.41141E+16,9.09363E+16,"""2015-02-02T23:18:42.241Z""",Android,70.210.71.216,,9.09363E+16
2015-02-02T23:16:28.898Z,9.09357E+16,8.41141E+16,9.09357E+16,"""2015-02-02T23:16:28.904Z""",Android,73.34.219.81,,9.09357E+16
2015-02-02T23:08:40.951Z,9.09337E+16,8.41141E+16,9.09337E+16,"""2015-02-02T23:08:40.958Z""",Android,76.244.138.22,,9.09337E+16
2015-02-02T23:07:41.191Z,9.09335E+16,8.41141E+16,9.09335E+16,"""2015-02-02T23:07:57.641Z""",Android,108.200.125.225,,9.09335E+16
2015-02-02T23:02:09.669Z,9.09321E+16,8.41141E+16,9.09321E+16,"""2015-02-02T23:02:09.673Z""",Android,174.32.160.60,,9.09321E+16
2015-02-02T23:00:12.942Z,9.09316E+16,8.41141E+16,9.09316E+16,"""2015-02-02T23:00:12.950Z""",Android,174.22.41.188,,9.09316E+16
2015-02-02T22:58:16.142Z,9.09311E+16,8.41141E+16,9.09311E+16,"""2015-02-02T22:59:12.793Z""",Android,173.209.212.222,,9.09311E+16
2015-02-02T22:56:41.541Z,9.09307E+16,8.41141E+16,9.09307E+16,"""2015-02-02T22:56:41.547Z""",Android,108.247.204.220,,9.09307E+16
2015-02-02T22:55:18.720Z,9.09304E+16,8.41141E+16,9.09304E+16,"""2015-02-02T22:55:18.730Z""",Android,166.170.34.192,,9.09304E+16
2015-02-02T22:45:18.616Z,9.09279E+16,8.41141E+16,9.09279E+16,"""2015-02-02T22:45:18.622Z""",Android,70.195.205.214,,9.09279E+16
2015-02-02T22:39:54.556Z,9.09265E+16,8.41141E+16,9.09265E+16,"""2015-02-02T22:39:54.564Z""",Android,50.153.13.1,,9.09265E+16
2015-02-02T22:39:49.236Z,9.09265E+16,8.41141E+16,9.09265E+16,"""2015-02-02T22:39:49.244Z""",Android,75.137.208.49,,9.09265E+16
2015-02-02T22:38:11.498Z,9.09261E+16,8.41141E+16,9.09261E+16,"""2015-02-02T22:38:11.507Z""",Android,65.29.254.118,,9.09261E+16
2015-02-02T22:33:42.331Z,9.09249E+16,8.41141E+16,9.09245E+16,"""2015-02-02T22:33:42.337Z""",Android,63.152.115.192,,9.09249E+16
2015-02-02T22:33:05.688Z,9.09248E+16,8.41141E+16,9.09248E+16,"""2015-02-02T22:33:05.701Z""",Android,24.167.66.112,,9.09248E+16
2015-02-02T22:32:19.678Z,9.09246E+16,8.41141E+16,9.09246E+16,"""2015-02-02T22:33:27.186Z""",Android,66.87.75.129,,9.09246E+16
2015-02-02T22:31:44.862Z,9.09245E+16,8.41141E+16,9.09245E+16,"""2015-02-02T22:32:37.187Z""",Android,63.152.115.192,,9.09245E+16
2015-02-02T22:30:46.683Z,9.09242E+16,8.41141E+16,9.09232E+16,"""2015-02-02T22:30:46.693Z""",Android,23.127.214.203,,9.09242E+16
2015-02-02T22:30:15.793Z,9.09241E+16,8.41141E+16,9.09241E+16,"""2015-02-02T22:30:15.797Z""",Android,74.194.174.134,,9.09241E+16
2015-02-02T22:29:50.604Z,9.0924E+16,8.41141E+16,9.0924E+16,"""2015-02-02T22:30:53.238Z""",Android,50.142.220.16,,9.0924E+16
2015-02-02T22:29:49.953Z,9.0924E+16,8.41141E+16,9.0924E+16,"""2015-02-02T22:29:49.961Z""",Android,72.225.17.66,,9.0924E+16
2015-02-02T22:28:19.710Z,9.09236E+16,8.41141E+16,9.09236E+16,"""2015-02-02T22:28:19.716Z""",Android,67.238.169.1,,9.09236E+16
2015-02-02T22:26:58.445Z,9.09232E+16,8.41141E+16,9.09232E+16,"""2015-02-02T22:26:58.454Z""",Android,172.56.40.52,,9.09232E+16
2015-02-02T22:26:55.368Z,9.09232E+16,8.41141E+16,9.09232E+16,"""2015-02-02T22:26:55.374Z""",Android,23.127.214.203,,9.09232E+16
2015-02-02T22:26:37.343Z,9.09232E+16,8.41141E+16,9.09232E+16,"""2015-02-02T22:26:59.430Z""",Android,70.215.192.225,,9.09232E+16
2015-02-02T22:26:27.455Z,9.09231E+16,8.41141E+16,9.09231E+16,"""2015-02-02T22:26:27.459Z""",Android,67.79.59.74,,9.09231E+16
2015-02-02T22:22:21.687Z,9.09221E+16,8.41141E+16,9.09221E+16,"""2015-02-02T22:22:21.694Z""",Android,50.110.213.39,,9.09221E+16
2015-02-02T22:14:26.125Z,9.09201E+16,8.41141E+16,9.09201E+16,"""2015-02-02T22:14:26.129Z""",Android,70.196.208.202,,9.09201E+16
2015-02-02T22:13:47.545Z,9.09199E+16,8.41141E+16,9.09199E+16,"""2015-02-02T22:13:47.554Z""",Android,69.171.115.53,,9.09199E+16
2015-02-02T22:08:44.144Z,9.09187E+16,8.65065E+16,9.09187E+16,"""2015-02-02T22:08:44.149Z""",Android,172.56.11.96,,9.09187E+16
2015-02-02T22:07:53.481Z,9.09184E+16,8.41141E+16,9.09184E+16,"""2015-02-02T22:07:53.485Z""",Android,66.87.67.204,,9.09184E+16
2015-02-02T22:07:40.945Z,9.09184E+16,8.41141E+16,9.09184E+16,"""2015-02-02T22:08:06.551Z""",Android,174.26.212.248,,9.09184E+16
2015-02-02T22:03:32.438Z,9.09174E+16,8.41141E+16,9.09174E+16,"""2015-02-02T22:03:32.443Z""",Android,97.79.202.178,,9.09174E+16
2015-02-02T22:02:57.683Z,9.09172E+16,8.41141E+16,9.09172E+16,"""2015-02-02T22:02:57.691Z""",Android,173.21.213.202,,9.09172E+16
2015-02-02T22:02:57.389Z,9.09172E+16,8.41141E+16,9.09172E+16,"""2015-02-02T22:02:57.397Z""",Android,66.87.133.166,,9.09172E+16
2015-02-02T21:58:01.912Z,9.0916E+16,8.41141E+16,9.0916E+16,"""2015-02-02T21:58:01.918Z""",Android,68.37.202.214,,9.0916E+16
2015-02-02T21:56:04.993Z,9.09155E+16,8.41141E+16,9.09155E+16,"""2015-02-02T21:56:05.001Z""",Android,66.87.82.180,,9.09155E+16
2015-02-02T21:39:47.853Z,9.09114E+16,8.41141E+16,9.09114E+16,"""2015-02-02T21:39:47.859Z""",Android,96.241.63.253,,9.09114E+16
2015-02-02T21:16:47.460Z,9.09056E+16,8.41141E+16,9.09056E+16,"""2015-02-02T21:16:47.465Z""",Android,108.18.165.15,,9.09056E+16
2015-02-02T20:51:59.110Z,9.08993E+16,8.65065E+16,9.08993E+16,"""2015-02-02T20:51:59.116Z""",Android,172.56.3.121,,9.08993E+16
2015-02-02T20:14:44.700Z,9.089E+16,8.65065E+16,9.089E+16,"""2015-02-02T20:14:44.707Z""",Android,98.218.34.163,,9.089E+16
2015-02-02T20:04:05.361Z,9.08873E+16,8.65065E+16,9.08873E+16,"""2015-02-02T20:04:05.375Z""",Android,66.87.82.68,,9.08873E+16
2015-02-02T19:31:05.924Z,9.0879E+16,8.65065E+16,9.0879E+16,"""2015-02-02T19:31:05.935Z""",Android,172.56.2.128,,9.0879E+16
2015-02-02T19:04:05.496Z,9.08722E+16,8.65065E+16,9.08722E+16,"""2015-02-02T19:04:05.510Z""",Android,66.87.93.231,,9.08722E+16
2015-02-02T18:48:35.566Z,9.08683E+16,8.41141E+16,9.08683E+16,"""2015-02-02T18:48:35.578Z""",Android,66.87.81.90,,9.08683E+16
2015-02-02T18:24:39.156Z,9.08623E+16,8.65065E+16,9.08623E+16,"""2015-02-02T18:24:39.167Z""",Android,166.170.32.86,,9.08623E+16
2015-02-02T17:22:59.203Z,9.08467E+16,8.41141E+16,9.08467E+16,"""2015-02-02T17:23:00.637Z""",Android,166.170.33.196,,9.08467E+16
2015-02-02T16:54:35.520Z,9.08396E+16,8.65065E+16,8.94871E+16,"""2015-02-02T16:54:35.529Z""",Android,70.168.221.141,,9.08396E+16
2015-02-02T16:47:29.291Z,9.08378E+16,8.41141E+16,9.08378E+16,"""2015-02-02T16:47:29.299Z""",Android,166.170.35.131,,9.08378E+16
2015-02-02T16:18:24.662Z,9.08305E+16,8.65065E+16,9.08305E+16,"""2015-02-02T16:18:24.669Z""",Android,66.87.91.191,,9.08305E+16
2015-02-02T15:52:42.906Z,9.0824E+16,8.65065E+16,9.0824E+16,"""2015-02-02T15:52:42.915Z""",Android,24.104.140.51,,9.0824E+16
2015-02-02T15:50:23.516Z,9.08234E+16,8.65065E+16,9.08234E+16,"""2015-02-02T15:50:23.525Z""",Android,66.250.190.35,,9.08234E+16
2015-02-02T14:57:21.639Z,9.08101E+16,8.41141E+16,9.08101E+16,"""2015-02-02T14:57:21.647Z""",Android,172.56.3.92,,9.08101E+16
2015-02-02T14:54:24.390Z,9.08094E+16,8.41141E+16,9.08094E+16,"""2015-02-02T14:54:24.398Z""",Android,73.163.15.85,,9.08094E+16
2015-02-02T14:51:08.647Z,9.08085E+16,8.41141E+16,9.06241E+16,"""2015-02-02T15:00:29.704Z""",Android,166.170.32.46,,9.08085E+16
2015-02-02T14:45:37.835Z,9.08071E+16,8.41141E+16,9.08071E+16,"""2015-02-02T14:45:37.844Z""",Android,172.56.2.61,,9.08071E+16
2015-02-02T14:19:52.683Z,9.08007E+16,8.65065E+16,9.08007E+16,"""2015-02-02T14:19:52.690Z""",Android,216.4.56.180,,9.08007E+16
2015-02-02T14:05:44.507Z,9.07971E+16,8.41141E+16,9.07971E+16,"""2015-02-02T14:05:44.514Z""",Android,70.192.198.144,,9.07971E+16
2015-02-02T14:05:35.755Z,9.07971E+16,8.65065E+16,9.07971E+16,"""2015-02-02T14:05:35.765Z""",Android,205.197.242.171,,9.07971E+16
2015-02-02T14:02:27.320Z,9.07963E+16,8.41141E+16,9.07963E+16,"""2015-02-02T14:02:27.328Z""",Android,108.48.60.222,,9.07963E+16
2015-02-02T13:42:55.668Z,9.07914E+16,8.65065E+16,9.07914E+16,"""2015-02-02T13:42:55.677Z""",Android,205.197.242.186,,9.07914E+16
2015-02-02T13:21:43.337Z,9.0786E+16,8.41141E+16,9.0786E+16,"""2015-02-02T13:21:43.344Z""",Android,66.87.82.60,,9.0786E+16
2015-02-02T13:18:53.988Z,9.07853E+16,8.41141E+16,9.07853E+16,"""2015-02-02T13:18:53.996Z""",Android,73.191.85.82,,9.07853E+16
2015-02-02T13:08:35.637Z,9.07827E+16,8.41141E+16,9.07827E+16,"""2015-02-02T13:08:35.644Z""",Android,66.87.80.198,,9.07827E+16
2015-02-02T12:56:37.608Z,9.07797E+16,8.41141E+16,9.07797E+16,"""2015-02-02T12:56:37.615Z""",Android,172.56.3.221,,9.07797E+16
2015-02-02T12:47:35.236Z,9.07774E+16,8.65065E+16,9.07774E+16,"""2015-02-02T12:47:35.243Z""",Android,99.197.245.27,,9.07774E+16
2015-02-02T12:45:40.964Z,9.0777E+16,8.41141E+16,9.0777E+16,"""2015-02-02T12:45:40.973Z""",Android,190.148.184.17,,9.0777E+16
2015-02-02T12:44:28.300Z,9.07767E+16,8.41141E+16,9.07767E+16,"""2015-02-02T12:44:28.308Z""",Android,70.192.212.15,,9.07767E+16
2015-02-02T12:44:28.077Z,9.07767E+16,8.41141E+16,9.07767E+16,"""2015-02-02T12:44:28.084Z""",Android,70.192.212.15,,9.07767E+16
2015-02-02T12:25:56.122Z,9.0772E+16,8.41141E+16,9.0772E+16,"""2015-02-02T12:25:56.129Z""",Android,98.169.192.69,,9.0772E+16
2015-02-02T12:17:22.147Z,9.07698E+16,8.41141E+16,9.07698E+16,"""2015-02-02T12:17:22.154Z""",Android,172.56.3.69,,9.07698E+16
2015-02-02T12:12:43.848Z,9.07687E+16,8.41141E+16,9.07687E+16,"""2015-02-02T12:12:43.855Z""",Android,73.180.179.82,,9.07687E+16
2015-02-02T12:10:26.723Z,9.07681E+16,8.41141E+16,9.07681E+16,"""2015-02-02T12:10:26.731Z""",Android,72.83.51.207,,9.07681E+16
2015-02-02T12:03:43.423Z,9.07664E+16,8.41141E+16,9.07664E+16,"""2015-02-02T12:03:43.431Z""",Android,66.87.82.236,,9.07664E+16
2015-02-02T11:57:11.293Z,9.07648E+16,8.41141E+16,9.07648E+16,"""2015-02-02T11:57:11.304Z""",Android,66.87.80.250,,9.07648E+16
2015-02-02T11:44:52.302Z,9.07617E+16,8.41141E+16,9.07617E+16,"""2015-02-02T11:44:52.311Z""",Android,70.192.207.96,,9.07617E+16
2015-02-02T11:37:50.262Z,9.07599E+16,8.41141E+16,9.07599E+16,"""2015-02-02T11:37:50.274Z""",Android,108.45.117.205,,9.07599E+16
2015-02-02T11:02:37.553Z,9.0751E+16,8.65065E+16,8.94871E+16,"""2015-02-02T11:02:37.563Z""",Android,173.209.212.219,,9.0751E+16
2015-02-02T10:30:54.851Z,9.0743E+16,8.41141E+16,9.0743E+16,"""2015-02-02T10:30:54.858Z""",Android,172.56.2.213,,9.0743E+16
2015-02-02T09:16:02.617Z,9.07242E+16,8.65065E+16,9.07242E+16,"""2015-02-02T09:16:02.625Z""",Android,76.124.173.224,,9.07242E+16
2015-02-02T07:47:10.935Z,9.07018E+16,8.41141E+16,9.07018E+16,"""2015-02-02T07:47:10.944Z""",Android,70.192.208.243,,9.07018E+16
2015-02-02T07:21:29.204Z,9.06954E+16,8.41173E+16,9.06954E+16,"""2015-02-02T07:21:29.211Z""",Android,70.198.129.205,,9.06954E+16
2015-02-02T06:21:18.641Z,9.06802E+16,8.41141E+16,9.06802E+16,"""2015-02-02T06:21:18.652Z""",Android,108.28.25.126,,9.06802E+16
2015-02-02T06:15:23.742Z,9.06787E+16,8.41141E+16,9.06787E+16,"""2015-02-02T06:15:23.751Z""",Android,66.87.81.175,,9.06787E+16
2015-02-02T05:38:04.377Z,9.06694E+16,8.41141E+16,9.06694E+16,"""2015-02-02T05:38:04.383Z""",Android,96.241.128.100,,9.06694E+16
2015-02-02T05:31:43.357Z,9.06678E+16,8.41141E+16,9.06678E+16,"""2015-02-02T05:31:43.365Z""",Android,69.143.203.251,,9.06678E+16
2015-02-02T05:21:25.185Z,9.06652E+16,8.41141E+16,9.06652E+16,"""2015-02-02T05:21:25.191Z""",Android,98.169.64.143,,9.06652E+16
2015-02-02T05:16:08.387Z,9.06638E+16,8.41141E+16,9.06638E+16,"""2015-02-02T05:16:08.395Z""",Android,66.87.80.62,,9.06638E+16
2015-02-02T04:35:05.797Z,9.06535E+16,8.41141E+16,9.06535E+16,"""2015-02-02T04:35:05.801Z""",Android,173.209.211.212,,9.06535E+16
2015-02-02T04:35:05.504Z,9.06535E+16,8.41141E+16,9.06535E+16,"""2015-02-02T04:35:05.510Z""",Android,173.209.211.212,,9.06535E+16
2015-02-02T04:20:43.005Z,9.06499E+16,8.41141E+16,8.51375E+16,"""2015-02-02T04:20:43.013Z""",Android,172.56.2.200,,9.06499E+16
2015-02-02T04:18:10.809Z,9.06492E+16,8.41141E+16,9.06492E+16,"""2015-02-02T04:18:10.813Z""",Android,66.87.81.144,,9.06492E+16
2015-02-02T04:13:10.173Z,9.0648E+16,8.41141E+16,9.0648E+16,"""2015-02-02T04:13:12.297Z""",Android,172.56.2.23,,9.0648E+16
2015-02-02T04:07:15.541Z,9.06465E+16,8.41141E+16,9.06465E+16,"""2015-02-02T04:07:15.544Z""",Android,208.54.35.235,,9.06465E+16
2015-02-02T04:01:19.229Z,9.0645E+16,8.41141E+16,9.0645E+16,"""2015-02-02T04:01:19.235Z""",Android,69.138.91.121,,9.0645E+16
2015-02-02T03:50:16.169Z,9.06422E+16,8.41141E+16,9.06422E+16,"""2015-02-02T03:50:16.175Z""",Android,108.28.62.47,,9.06422E+16
2015-02-02T03:37:58.914Z,9.06391E+16,8.41141E+16,9.06391E+16,"""2015-02-02T03:37:58.918Z""",Android,181.209.246.22,,9.06391E+16
2015-02-02T03:17:50.528Z,9.06341E+16,8.41141E+16,9.06341E+16,"""2015-02-02T03:17:50.532Z""",Android,173.66.211.209,,9.06341E+16
2015-02-02T03:15:33.771Z,9.06335E+16,8.41141E+16,9.06335E+16,"""2015-02-02T03:17:01.624Z""",Android,69.143.188.56,,9.06335E+16
2015-02-02T03:03:23.334Z,9.06304E+16,8.41141E+16,9.06304E+16,"""2015-02-02T03:03:23.338Z""",Android,73.201.187.96,,9.06304E+16
2015-02-02T02:38:16.495Z,9.06241E+16,8.41141E+16,9.06241E+16,"""2015-02-02T02:38:16.499Z""",Android,166.170.33.220,,9.06241E+16
2015-02-02T02:33:01.414Z,9.06228E+16,8.41141E+16,9.06228E+16,"""2015-02-02T02:33:01.417Z""",Android,70.208.135.150,,9.06228E+16
2015-02-02T02:31:56.075Z,9.06225E+16,8.41141E+16,9.06225E+16,"""2015-02-02T02:31:56.077Z""",Android,172.56.3.239,,9.06225E+16
2015-02-02T02:19:46.831Z,9.06194E+16,8.41141E+16,9.06194E+16,"""2015-02-02T02:19:46.833Z""",Android,96.241.124.51,,9.06194E+16
2015-02-02T02:13:20.832Z,9.06178E+16,8.41173E+16,9.06178E+16,"""2015-02-02T02:13:20.834Z""",Android,108.18.111.241,,9.06178E+16
2015-02-02T01:55:03.862Z,9.06132E+16,8.41141E+16,9.06132E+16,"""2015-02-02T01:55:03.864Z""",Android,72.83.0.193,,9.06132E+16
2015-02-02T01:42:46.965Z,9.06101E+16,8.41141E+16,9.06101E+16,"""2015-02-02T01:42:46.968Z""",Android,96.231.32.17,,9.06101E+16
2015-02-02T01:41:47.517Z,9.06099E+16,8.41141E+16,9.06099E+16,"""2015-02-02T01:41:47.522Z""",Android,69.143.38.82,,9.06099E+16
2015-02-02T01:30:42.096Z,9.06071E+16,8.41141E+16,9.06071E+16,"""2015-02-02T01:30:42.101Z""",Android,96.255.37.37,,9.06071E+16
2015-02-02T01:28:00.147Z,9.06064E+16,8.41141E+16,9.06064E+16,"""2015-02-02T01:28:00.150Z""",Android,172.56.3.21,,9.06064E+16
2015-02-02T01:20:41.752Z,9.06046E+16,8.41141E+16,9.06046E+16,"""2015-02-02T01:20:41.757Z""",Android,71.241.227.137,,9.06046E+16
2015-02-02T01:07:49.584Z,9.06013E+16,8.41141E+16,9.06013E+16,"""2015-02-02T01:07:49.588Z""",Android,166.170.35.93,,9.06013E+16
2015-02-02T01:05:42.554Z,9.06008E+16,8.41141E+16,9.06008E+16,"""2015-02-02T01:05:42.560Z""",Android,66.87.128.195,,9.06008E+16
2015-02-02T01:01:21.670Z,9.05997E+16,8.41141E+16,9.05997E+16,"""2015-02-02T01:01:21.675Z""",Android,70.208.152.177,,9.05997E+16
2015-02-02T00:50:01.064Z,9.05969E+16,8.41141E+16,9.05969E+16,"""2015-02-02T00:50:01.069Z""",Android,166.170.35.198,,9.05969E+16
2015-02-02T00:48:43.793Z,9.05965E+16,8.65065E+16,9.05965E+16,"""2015-02-02T00:48:43.799Z""",Android,208.54.35.176,,9.05965E+16
2015-02-02T00:42:44.330Z,9.0595E+16,8.41141E+16,9.0595E+16,"""2015-02-02T00:42:44.336Z""",Android,98.244.110.68,,9.0595E+16
2015-02-02T00:37:41.415Z,9.05938E+16,8.41141E+16,9.05938E+16,"""2015-02-02T00:37:41.421Z""",Android,70.192.211.177,,9.05938E+16
2015-02-02T00:03:12.784Z,9.05851E+16,8.65065E+16,9.05851E+16,"""2015-02-02T00:03:12.791Z""",Android,172.56.2.190,,9.05851E+16
2015-02-01T23:48:40.467Z,9.05814E+16,8.41141E+16,9.05814E+16,"""2015-02-01T23:48:40.474Z""",Android,172.56.2.161,,9.05814E+16
2015-02-01T23:36:33.886Z,9.05784E+16,8.41141E+16,9.05784E+16,"""2015-02-01T23:36:33.894Z""",Android,50.190.125.74,,9.05784E+16
2015-02-01T23:22:31.365Z,9.05748E+16,8.41141E+16,9.05748E+16,"""2015-02-01T23:22:31.374Z""",Android,96.255.46.95,,9.05748E+16
2015-02-01T23:17:00.453Z,9.05735E+16,8.41141E+16,9.05735E+16,"""2015-02-01T23:17:00.457Z""",Android,66.87.81.103,,9.05735E+16
2015-02-01T21:40:59.180Z,9.05493E+16,8.65065E+16,8.70316E+16,"""2015-02-01T21:40:59.185Z""",Android,66.87.80.254,,9.05493E+16
